artist_name,track_name,track_id,album_name,album_id,release_date,popularity,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,featured_artists,type,duration,year,month,day_of_the_week
Eminem,You’re Never Over,1v54pVfqtSC7KbTu2C2pnM,Recovery,47BiFcV59TQi2s9SkBo2pb,2010-06-18,48,True,0.691,0.96,E,-1.616,Major,0.198,0.0193,0.0,0.0626,0.645,157.02,4,,Studio Album,05:05,2010,June,Friday
Eminem,Not Afraid,6l75Og7UcnKVqM14tGhjD6,Recovery (Deluxe Edition),1gUI4keDXbeSil6rwY9qUm,2010-06-21,47,True,0.855,0.954,C,-1.19,Minor,0.241,0.529,0.0,0.205,0.676,114.634,5,,Deluxe Album,04:08,2010,June,Monday
Eminem,Love The Way You Lie,4SiWJ0xSFdmTb0i379Uwny,Recovery (Deluxe Edition),1gUI4keDXbeSil6rwY9qUm,2010-06-21,46,True,0.749,0.925,A#/Bb,-5.034,Major,0.227,0.241,0.0,0.52,0.641,86.989,4,Rihanna,Deluxe Album,04:23,2010,June,Monday
Eminem,No Love,6wrujrWK30hnVbpOJYbnQt,Recovery (Deluxe Edition),1gUI4keDXbeSil6rwY9qUm,2010-06-21,43,True,0.522,0.932,B,-2.87,Major,0.255,0.119,0.0,0.177,0.329,129.473,4,Lil Wayne,Deluxe Album,04:59,2010,June,Monday
Eminem,Space Bound,35kN1wEPub5ysY8q4fKK2h,Recovery (Deluxe Edition),1gUI4keDXbeSil6rwY9qUm,2010-06-21,43,True,0.668,0.886,C,-3.474,Major,0.117,0.0417,0.0,0.459,0.504,142.011,4,,Deluxe Album,04:38,2010,June,Monday
Eminem,Cold Wind Blows,5M6ARntRsBgfp9YINgRHrH,Recovery (Deluxe Edition),1gUI4keDXbeSil6rwY9qUm,2010-06-21,42,True,0.619,0.972,B,-0.517,Major,0.416,0.13,0.0,0.782,0.584,169.04,4,,Deluxe Album,05:03,2010,June,Monday
Eminem,Cinderella Man,2sTjfPFi1UthRs8qwaqMwB,Recovery (Deluxe Edition),1gUI4keDXbeSil6rwY9qUm,2010-06-21,41,True,0.682,0.909,G#/Ab,-3.411,Major,0.201,0.233,0.0,0.0821,0.685,85.994,4,,Deluxe Album,04:39,2010,June,Monday
Eminem,25 To Life,0s8QjCX2PHZU0OkJAwUAep,Recovery (Deluxe Edition),1gUI4keDXbeSil6rwY9qUm,2010-06-21,40,True,0.701,0.931,G#/Ab,-0.945,Minor,0.243,0.238,0.0,0.194,0.362,79.996,4,,Deluxe Album,04:01,2010,June,Monday
Eminem,Going Through Changes,1EWpJfYjYcfrbUdRLubzZm,Recovery (Deluxe Edition),1gUI4keDXbeSil6rwY9qUm,2010-06-21,40,True,0.693,0.899,C,-4.088,Major,0.259,0.0197,0.0,0.0594,0.319,86.047,4,,Deluxe Album,04:58,2010,June,Monday
Eminem,Talkin’ 2 Myself,4VrLtrv4X36mvESZm7rjgk,Recovery (Deluxe Edition),1gUI4keDXbeSil6rwY9qUm,2010-06-21,40,True,0.434,0.963,E,-2.16,Minor,0.406,0.0815,0.0,0.5,0.491,180.242,4,Kobe,Deluxe Album,05:00,2010,June,Monday
Eminem,W.T.P.,0BbwXzj06GnSL4Ei6jR04h,Recovery (Deluxe Edition),1gUI4keDXbeSil6rwY9qUm,2010-06-21,40,True,0.71,0.936,A,-2.327,Major,0.249,0.0313,0.0,0.348,0.679,94.823,4,,Deluxe Album,03:58,2010,June,Monday
Eminem,Session One,57Bs2m3Pn2KFGSaTVZimg9,Recovery (Deluxe Edition),1gUI4keDXbeSil6rwY9qUm,2010-06-21,40,True,0.447,0.946,A#/Bb,-3.506,Minor,0.354,0.182,0.0,0.352,0.574,175.449,4,Slaughterhouse,Deluxe Album,04:28,2010,June,Monday
Eminem,Won't Back Down,33UW03xr8tD00g67CqzASJ,Recovery (Deluxe Edition),1gUI4keDXbeSil6rwY9qUm,2010-06-21,39,True,0.486,0.951,D,-2.345,Major,0.199,0.0132,2.09e-06,0.0533,0.351,180.128,3,P!nk,Deluxe Album,04:25,2010,June,Monday
Eminem,So Bad,7F5dzHiZ8EmD8szZtaDZsQ,Recovery (Deluxe Edition),1gUI4keDXbeSil6rwY9qUm,2010-06-21,39,True,0.773,0.812,C#/Db,0.497,Major,0.0872,0.307,0.0,0.174,0.787,81.037,4,,Deluxe Album,05:25,2010,June,Monday
Eminem,On Fire,0KYeTrlyM0oF26jI6fWl4C,Recovery (Deluxe Edition),1gUI4keDXbeSil6rwY9qUm,2010-06-21,38,True,0.722,0.909,G#/Ab,-4.343,Major,0.277,0.101,0.0,0.415,0.562,91.973,4,,Deluxe Album,03:33,2010,June,Monday
Eminem,Seduction,2MZVMXJpp6vyz4ideG27Sc,Recovery (Deluxe Edition),1gUI4keDXbeSil6rwY9qUm,2010-06-21,38,True,0.648,0.847,F#/Gb,-4.386,Minor,0.384,0.124,0.0,0.651,0.507,77.982,4,,Deluxe Album,04:35,2010,June,Monday
Eminem,Ridaz,4HDPUr4xQ6X6olwAnFHPJ6,Recovery (Deluxe Edition),1gUI4keDXbeSil6rwY9qUm,2010-06-21,38,True,0.761,0.805,F,-2.021,Major,0.13,0.0239,0.0,0.0727,0.864,170.013,4,,Deluxe Album,04:59,2010,June,Monday
Eminem,Almost Famous,7la9if5FrYIyfuHdiJLfvM,Recovery (Deluxe Edition),1gUI4keDXbeSil6rwY9qUm,2010-06-21,37,True,0.537,0.961,C,-1.498,Major,0.295,0.0251,0.0,0.332,0.487,82.44,4,,Deluxe Album,04:52,2010,June,Monday
Eminem,Untitled,6vra7BbbjVoFJeJk11Dxpm,Recovery (Deluxe Edition),1gUI4keDXbeSil6rwY9qUm,2010-06-21,37,True,0.856,0.841,B,-2.839,Major,0.104,0.34,0.0,0.161,0.739,112.023,3,,Deluxe Album,03:14,2010,June,Monday
Eminem,You’re Never Over,2heluxdt59fhduxNDOLcPp,Recovery (Deluxe Edition),1gUI4keDXbeSil6rwY9qUm,2010-06-21,36,True,0.691,0.96,E,-1.616,Major,0.198,0.0195,0.0,0.0626,0.641,157.025,4,,Deluxe Album,05:05,2010,June,Monday
Eminem,Beautiful,7DDxxhExUBH53SFJqXDz4i,Relapse,7h2OEj0ifXb3UdgvTmCqfY,2009-05-15,47,True,0.727,0.696,F,-4.472,Minor,0.0706,0.251,0.0,0.0726,0.467,132.077,4,,Studio Album,06:32,2009,May,Friday
Eminem,Crack A Bottle,360TPORPNBas8DeQueJe67,Relapse,7h2OEj0ifXb3UdgvTmCqfY,2009-05-15,43,True,0.516,0.874,A,-2.571,Major,0.186,0.0864,0.0,0.173,0.391,169.561,3,"Dr. Dre, 50 Cent",Studio Album,04:57,2009,May,Friday
Eminem,We Made You,4tUTnCBft9qif7mlm51zFK,Relapse,7h2OEj0ifXb3UdgvTmCqfY,2009-05-15,43,False,0.924,0.853,D,-1.203,Major,0.0792,0.107,1.45e-06,0.129,0.67,114.003,4,,Studio Album,04:29,2009,May,Friday
Eminem,My Mom,5XhXt7kcM4rSvo03faDAjY,Relapse,7h2OEj0ifXb3UdgvTmCqfY,2009-05-15,42,True,0.812,0.88,C#/Db,-1.521,Major,0.259,0.295,0.0,0.106,0.778,90.098,4,,Studio Album,05:19,2009,May,Friday
Eminem,Deja Vu,7utC1F1aaearq1u9qS9kQT,Relapse,7h2OEj0ifXb3UdgvTmCqfY,2009-05-15,42,True,0.7,0.873,E,-1.88,Minor,0.208,0.208,0.0,0.229,0.571,84.023,4,,Studio Album,04:43,2009,May,Friday
Eminem,3 a.m.,5XPtxe7eKdHt3vWJcUawYj,Relapse,7h2OEj0ifXb3UdgvTmCqfY,2009-05-15,40,True,0.75,0.831,E,-2.601,Minor,0.397,0.0603,0.0,0.0576,0.731,76.439,4,,Studio Album,05:19,2009,May,Friday
Eminem,Bagpipes From Baghdad,7p2IHAUjqctj4AqZ2QKnPF,Relapse,7h2OEj0ifXb3UdgvTmCqfY,2009-05-15,40,True,0.74,0.915,F,-2.472,Minor,0.211,0.104,0.0,0.0853,0.382,93.035,4,,Studio Album,04:43,2009,May,Friday
Eminem,Stay Wide Awake,1cpGp4Ow7HaiNfsnDaHcmU,Relapse,7h2OEj0ifXb3UdgvTmCqfY,2009-05-15,40,True,0.747,0.851,A#/Bb,-3.35,Minor,0.274,0.196,0.0,0.258,0.629,75.16,4,,Studio Album,05:19,2009,May,Friday
Eminem,Insane,5bfTQCLA1asTt8dGiAh564,Relapse,7h2OEj0ifXb3UdgvTmCqfY,2009-05-15,40,True,0.876,0.878,A,-0.929,Minor,0.168,0.251,0.0,0.321,0.677,97.99,4,,Studio Album,03:01,2009,May,Friday
Eminem,Must Be The Ganja,0g6Wn9gocuOVr72Yaf8UBF,Relapse,7h2OEj0ifXb3UdgvTmCqfY,2009-05-15,39,True,0.728,0.801,C#/Db,0.161,Major,0.297,0.322,0.0,0.244,0.794,82.657,4,,Studio Album,04:02,2009,May,Friday
Eminem,Hello,6yE9LZDnjotlcr1gACxnmh,Relapse,7h2OEj0ifXb3UdgvTmCqfY,2009-05-15,39,True,0.862,0.936,A#/Bb,-5.782,Minor,0.189,0.149,0.0,0.551,0.718,96.0,4,,Studio Album,04:08,2009,May,Friday
Eminem,Same Song & Dance,2hxm7xa1RxJ2z7brYTsAYd,Relapse,7h2OEj0ifXb3UdgvTmCqfY,2009-05-15,39,True,0.808,0.721,A#/Bb,-4.685,Minor,0.228,0.127,0.0,0.36,0.213,101.982,4,,Studio Album,04:06,2009,May,Friday
Eminem,Old Time's Sake,22PJPy3Xf2EruWEeqNEOFH,Relapse,7h2OEj0ifXb3UdgvTmCqfY,2009-05-15,38,True,0.775,0.829,C#/Db,-1.933,Major,0.304,0.0606,0.0,0.33,0.836,176.047,4,Dr. Dre,Studio Album,04:38,2009,May,Friday
Eminem,Medicine Ball,2s1nxW4nd7N8bS946VwRaG,Relapse,7h2OEj0ifXb3UdgvTmCqfY,2009-05-15,36,True,0.776,0.943,C#/Db,-2.559,Major,0.257,0.105,0.0,0.212,0.695,119.858,5,,Studio Album,03:57,2009,May,Friday
Eminem,Underground,54iuNoey1HTIM0yNg0CMXj,Relapse,7h2OEj0ifXb3UdgvTmCqfY,2009-05-15,36,True,0.632,0.807,A#/Bb,-3.489,Minor,0.409,0.126,0.0,0.568,0.55,107.316,4,,Studio Album,06:11,2009,May,Friday
Eminem,Dr. West - Skit,2gCU2bAtDSG0lO0GDu7sQG,Relapse,7h2OEj0ifXb3UdgvTmCqfY,2009-05-15,31,True,0.494,0.427,E,-11.725,Major,0.36,0.406,8.16e-06,0.606,0.131,99.858,4,,Studio Album,01:29,2009,May,Friday
Eminem,Tonya - Skit,4P2QrYVoz8zd6NHcD5aERc,Relapse,7h2OEj0ifXb3UdgvTmCqfY,2009-05-15,31,True,0.574,0.969,F#/Gb,-4.41,Major,0.332,0.294,0.0,0.458,0.168,78.238,4,,Studio Album,00:42,2009,May,Friday
Eminem,Mr. Mathers - Skit,44W1NE0glj9Yf72y2EtckP,Relapse,7h2OEj0ifXb3UdgvTmCqfY,2009-05-15,30,False,0.426,0.691,D,-6.962,Major,0.265,0.179,0.0,0.702,0.472,172.009,3,,Studio Album,00:42,2009,May,Friday
Eminem,Steve Berman - Skit,4UAhK697YenvIOPd2EY5UZ,Relapse,7h2OEj0ifXb3UdgvTmCqfY,2009-05-15,29,True,0.762,0.445,E,-14.079,Minor,0.924,0.587,0.0,0.881,0.755,95.286,1,,Studio Album,01:29,2009,May,Friday
Eminem,Beautiful,6XaqawNmeeScjVLAv4Fx6l,Relapse [Deluxe],6HXlnhMr40FP2qBTnKXRbA,2009-05-15,47,True,0.727,0.696,F,-4.472,Minor,0.0706,0.251,0.0,0.0726,0.467,132.077,4,,Deluxe Album,06:32,2009,May,Friday
Eminem,Crack A Bottle,5ac5PpvqGeVo3oAq26aobC,Relapse [Deluxe],6HXlnhMr40FP2qBTnKXRbA,2009-05-15,45,True,0.516,0.874,A,-2.571,Major,0.186,0.0864,0.0,0.173,0.391,169.561,3,"Dr. Dre, 50 Cent",Deluxe Album,04:57,2009,May,Friday
Eminem,My Mom,0u0k7qQ5F5lzTf5rsnWY8v,Relapse [Deluxe],6HXlnhMr40FP2qBTnKXRbA,2009-05-15,45,True,0.812,0.88,C#/Db,-1.521,Major,0.259,0.295,0.0,0.106,0.778,90.098,4,,Deluxe Album,05:19,2009,May,Friday
Eminem,Bagpipes From Baghdad,5SyedOgBgBwH41jSHfwBy9,Relapse [Deluxe],6HXlnhMr40FP2qBTnKXRbA,2009-05-15,44,True,0.74,0.915,F,-2.472,Minor,0.211,0.104,0.0,0.0853,0.382,93.035,4,,Deluxe Album,04:43,2009,May,Friday
Eminem,Careful What You Wish For,0fmBl9B10gwAna3YN4MnU6,Relapse [Deluxe],6HXlnhMr40FP2qBTnKXRbA,2009-05-15,42,True,0.746,0.609,F#/Gb,-5.623,Minor,0.372,0.137,0.0,0.328,0.591,82.478,4,,Deluxe Album,03:47,2009,May,Friday
Eminem,We Made You,6pVGvA806ARxVIZfcJxWHd,Relapse [Deluxe],6HXlnhMr40FP2qBTnKXRbA,2009-05-15,39,False,0.924,0.853,D,-1.203,Major,0.0792,0.107,1.45e-06,0.129,0.67,114.003,4,,Deluxe Album,04:29,2009,May,Friday
Eminem,Deja Vu,5Mo51IWW49vhISzDLs4CqU,Relapse [Deluxe],6HXlnhMr40FP2qBTnKXRbA,2009-05-15,39,True,0.7,0.873,E,-1.88,Minor,0.208,0.208,0.0,0.229,0.571,84.023,4,,Deluxe Album,04:43,2009,May,Friday
Eminem,My Darling,1SM95qTgtKZ20w5sw3OAXc,Relapse [Deluxe],6HXlnhMr40FP2qBTnKXRbA,2009-05-15,38,True,0.622,0.793,E,-6.558,Major,0.367,0.296,0.0,0.184,0.487,62.88,3,,Deluxe Album,05:20,2009,May,Friday
Eminem,3 a.m.,5aVrh0V1bpJ4YEGXfCD3Yz,Relapse [Deluxe],6HXlnhMr40FP2qBTnKXRbA,2009-05-15,37,True,0.75,0.831,E,-2.601,Minor,0.397,0.0603,0.0,0.0576,0.731,76.439,4,,Deluxe Album,05:19,2009,May,Friday
Eminem,Must Be The Ganja,193EZtB9RHLTl1bFVyyjib,Relapse [Deluxe],6HXlnhMr40FP2qBTnKXRbA,2009-05-15,37,True,0.728,0.801,C#/Db,0.161,Major,0.297,0.322,0.0,0.244,0.794,82.657,4,,Deluxe Album,04:02,2009,May,Friday
Eminem,Stay Wide Awake,4tlXDIipd1IuJHKXW5Z32h,Relapse [Deluxe],6HXlnhMr40FP2qBTnKXRbA,2009-05-15,36,True,0.747,0.851,A#/Bb,-3.35,Minor,0.274,0.196,0.0,0.258,0.629,75.16,4,,Deluxe Album,05:19,2009,May,Friday
Eminem,Insane,1E87Nt1EgdYm5uYOw8rtlr,Relapse [Deluxe],6HXlnhMr40FP2qBTnKXRbA,2009-05-15,36,True,0.876,0.878,A,-0.929,Minor,0.168,0.251,0.0,0.321,0.677,97.99,4,,Deluxe Album,03:01,2009,May,Friday
Eminem,Same Song & Dance,0Gfe0uC41xaBjxWoGrxeHT,Relapse [Deluxe],6HXlnhMr40FP2qBTnKXRbA,2009-05-15,36,True,0.789,0.699,A#/Bb,-4.702,Minor,0.268,0.131,0.0,0.381,0.209,101.971,4,,Deluxe Album,04:06,2009,May,Friday
Eminem,Hello,692nbKgOdtHeLoDC86eif9,Relapse [Deluxe],6HXlnhMr40FP2qBTnKXRbA,2009-05-15,36,True,0.862,0.936,A#/Bb,-5.782,Minor,0.189,0.149,0.0,0.551,0.718,96.0,4,,Deluxe Album,04:08,2009,May,Friday
Eminem,Old Time's Sake,5CwFNjik3qxA7SPNMF093f,Relapse [Deluxe],6HXlnhMr40FP2qBTnKXRbA,2009-05-15,35,True,0.775,0.829,C#/Db,-1.933,Major,0.304,0.0606,0.0,0.33,0.836,176.047,4,Dr. Dre,Deluxe Album,04:38,2009,May,Friday
Eminem,Medicine Ball,6lwgqGc6R6WyOQ62lkxrH7,Relapse [Deluxe],6HXlnhMr40FP2qBTnKXRbA,2009-05-15,34,True,0.776,0.943,C#/Db,-2.559,Major,0.257,0.105,0.0,0.203,0.695,119.864,5,,Deluxe Album,03:57,2009,May,Friday
Eminem,Underground,33yv9M5Mnh48D4SvoOSeFO,Relapse [Deluxe],6HXlnhMr40FP2qBTnKXRbA,2009-05-15,33,True,0.631,0.807,A#/Bb,-3.489,Minor,0.409,0.126,0.0,0.568,0.55,106.988,4,,Deluxe Album,06:11,2009,May,Friday
Eminem,Dr. West - Skit,4SWBRCv6bElxKD6lTH5rzv,Relapse [Deluxe],6HXlnhMr40FP2qBTnKXRbA,2009-05-15,28,True,0.494,0.427,E,-11.725,Major,0.36,0.406,8.16e-06,0.606,0.131,99.858,4,,Deluxe Album,01:29,2009,May,Friday
Eminem,Tonya - Skit,55coagNhSktoKAOgdNkkys,Relapse [Deluxe],6HXlnhMr40FP2qBTnKXRbA,2009-05-15,28,True,0.573,0.969,F#/Gb,-4.41,Major,0.344,0.296,0.0,0.442,0.169,78.28,4,,Deluxe Album,00:42,2009,May,Friday
Eminem,Mr. Mathers - Skit,6rkryGkq0HTIwDokX6yeo9,Relapse [Deluxe],6HXlnhMr40FP2qBTnKXRbA,2009-05-15,27,False,0.426,0.691,D,-6.962,Major,0.265,0.179,0.0,0.702,0.472,172.009,3,,Deluxe Album,00:42,2009,May,Friday
Eminem,Steve Berman - Skit,5VbV6BeCzuT8He3O2679l5,Relapse [Deluxe],6HXlnhMr40FP2qBTnKXRbA,2009-05-15,27,True,0.762,0.445,E,-14.079,Minor,0.924,0.587,0.0,0.881,0.755,95.286,1,,Deluxe Album,01:29,2009,May,Friday
Eminem,Crack A Bottle,4dK00wCxlqWEeN8BoM1BHT,Relapse: Refill,7MZzYkbHL9Tk3O6WeD4Z0Z,2009-05-15,68,True,0.516,0.874,A,-2.571,Major,0.186,0.0864,0.0,0.173,0.391,169.561,3,"Dr. Dre, 50 Cent",Reissued Albums,04:57,2009,May,Friday
Eminem,Beautiful,1HR2CTi0ytRJIcik1QKdOa,Relapse: Refill,7MZzYkbHL9Tk3O6WeD4Z0Z,2009-05-15,67,True,0.727,0.696,F,-4.472,Minor,0.0706,0.251,0.0,0.0726,0.467,132.077,4,,Reissued Albums,06:32,2009,May,Friday
Eminem,We Made You,4UMTp91LHhvW33ol9ZQH0Q,Relapse: Refill,7MZzYkbHL9Tk3O6WeD4Z0Z,2009-05-15,60,False,0.924,0.853,D,-1.203,Major,0.0792,0.107,1.45e-06,0.129,0.67,114.003,4,,Reissued Albums,04:29,2009,May,Friday
Eminem,My Mom,2ruw2Kq8lgyqwemZik9bUg,Relapse: Refill,7MZzYkbHL9Tk3O6WeD4Z0Z,2009-05-15,57,True,0.812,0.88,C#/Db,-1.521,Major,0.259,0.295,0.0,0.106,0.778,90.098,4,,Reissued Albums,05:19,2009,May,Friday
Eminem,Deja Vu,0FDjc7fIiK29BWH45Ka7Vp,Relapse: Refill,7MZzYkbHL9Tk3O6WeD4Z0Z,2009-05-15,55,True,0.7,0.873,E,-1.88,Minor,0.208,0.208,0.0,0.229,0.571,84.023,4,,Reissued Albums,04:43,2009,May,Friday
Eminem,Must Be The Ganja,5PVv4YALJruehQKyAlwjfE,Relapse: Refill,7MZzYkbHL9Tk3O6WeD4Z0Z,2009-05-15,53,True,0.728,0.801,C#/Db,0.161,Major,0.297,0.322,0.0,0.244,0.794,82.657,4,,Reissued Albums,04:02,2009,May,Friday
Eminem,Bagpipes From Baghdad,1d5jcRB7Ri9ZA0sFh1Moke,Relapse: Refill,7MZzYkbHL9Tk3O6WeD4Z0Z,2009-05-15,52,True,0.74,0.915,F,-2.472,Minor,0.211,0.104,0.0,0.0853,0.382,93.035,4,,Reissued Albums,04:43,2009,May,Friday
Eminem,Insane,6x1stxDsnh4ZlEft29uhlR,Relapse: Refill,7MZzYkbHL9Tk3O6WeD4Z0Z,2009-05-15,51,True,0.876,0.878,A,-0.929,Minor,0.168,0.251,0.0,0.321,0.677,97.99,4,,Reissued Albums,03:01,2009,May,Friday
Eminem,3 a.m.,7Djpvy4lZJNI8rTOVLf1H7,Relapse: Refill,7MZzYkbHL9Tk3O6WeD4Z0Z,2009-05-15,50,True,0.75,0.831,E,-2.601,Minor,0.397,0.0603,0.0,0.0576,0.731,76.439,4,,Reissued Albums,05:19,2009,May,Friday
Eminem,My Darling,30kY0saQlvZ6tAJWhlDf6h,Relapse: Refill,7MZzYkbHL9Tk3O6WeD4Z0Z,2009-05-15,50,True,0.511,0.79,E,-6.592,Major,0.449,0.319,0.0,0.265,0.456,170.903,4,,Reissued Albums,05:19,2009,May,Friday
Eminem,Stay Wide Awake,36YlVLEV1f2qredBFj8o2y,Relapse: Refill,7MZzYkbHL9Tk3O6WeD4Z0Z,2009-05-15,50,True,0.747,0.851,A#/Bb,-3.35,Minor,0.274,0.196,0.0,0.258,0.629,75.16,4,,Reissued Albums,05:19,2009,May,Friday
Eminem,Old Time's Sake,5j6ODxGVhAWeCS49bBKuxz,Relapse: Refill,7MZzYkbHL9Tk3O6WeD4Z0Z,2009-05-15,49,True,0.775,0.829,C#/Db,-1.933,Major,0.304,0.0606,0.0,0.33,0.836,176.047,4,Dr. Dre,Reissued Albums,04:38,2009,May,Friday
Eminem,Hello,7wuY9kPzREAC9OR7KScoli,Relapse: Refill,7MZzYkbHL9Tk3O6WeD4Z0Z,2009-05-15,48,True,0.862,0.936,A#/Bb,-5.782,Minor,0.189,0.149,0.0,0.551,0.718,96.0,4,,Reissued Albums,04:08,2009,May,Friday
Eminem,Same Song & Dance,1NcKKXrDTdCMaiVJkEknqr,Relapse: Refill,7MZzYkbHL9Tk3O6WeD4Z0Z,2009-05-15,47,True,0.808,0.721,A#/Bb,-4.685,Minor,0.228,0.127,0.0,0.36,0.213,101.982,4,,Reissued Albums,04:06,2009,May,Friday
Eminem,Elevator,26rUU3JZ9JB9OkEuG9mb3e,Relapse: Refill,7MZzYkbHL9Tk3O6WeD4Z0Z,2009-05-15,47,True,0.796,0.793,G,-3.911,Major,0.318,0.323,0.0,0.332,0.556,90.51,4,,Reissued Albums,04:52,2009,May,Friday
Eminem,Careful What You Wish For,4R2ibsoF3A9Tv64DjEfyj9,Relapse: Refill,7MZzYkbHL9Tk3O6WeD4Z0Z,2009-05-15,47,True,0.634,0.601,F#/Gb,-5.614,Minor,0.429,0.141,0.0,0.326,0.601,68.423,1,,Reissued Albums,03:47,2009,May,Friday
Eminem,Music Box,1PokNDiTBQZgXci6rn2BVE,Relapse: Refill,7MZzYkbHL9Tk3O6WeD4Z0Z,2009-05-15,46,True,0.635,0.712,E,-5.151,Minor,0.11,0.0131,0.0,0.187,0.458,78.598,4,,Reissued Albums,05:04,2009,May,Friday
Eminem,Buffalo Bill,3lSQAn6cmWfYfwuTJry44m,Relapse: Refill,7MZzYkbHL9Tk3O6WeD4Z0Z,2009-05-15,46,True,0.549,0.883,A#/Bb,-3.858,Minor,0.403,0.0208,0.0,0.237,0.702,175.882,4,,Reissued Albums,03:56,2009,May,Friday
Eminem,Medicine Ball,2cgZkUVmNJeJZFLEAyh5Qj,Relapse: Refill,7MZzYkbHL9Tk3O6WeD4Z0Z,2009-05-15,45,True,0.776,0.943,C#/Db,-2.559,Major,0.257,0.105,0.0,0.212,0.695,119.858,5,,Reissued Albums,03:57,2009,May,Friday
Eminem,Drop The Bomb On 'Em,4KxiDMQBLiHZ0efSyvVsKc,Relapse: Refill,7MZzYkbHL9Tk3O6WeD4Z0Z,2009-05-15,45,True,0.892,0.693,B,-4.048,Minor,0.215,0.0277,0.0,0.123,0.357,91.989,4,,Reissued Albums,04:47,2009,May,Friday
Eminem,Underground,4jpi8FljkAwKFb4ljWuar6,Relapse: Refill,7MZzYkbHL9Tk3O6WeD4Z0Z,2009-05-15,45,True,0.632,0.807,A#/Bb,-3.489,Minor,0.409,0.126,0.0,0.568,0.55,107.316,4,,Reissued Albums,06:11,2009,May,Friday
Eminem,Hell Breaks Loose,0FXfAepEmqVCMnvOpb8Hoj,Relapse: Refill,7MZzYkbHL9Tk3O6WeD4Z0Z,2009-05-15,44,True,0.57,0.883,A#/Bb,-3.099,Minor,0.219,0.129,0.0,0.0949,0.911,78.887,4,Dr. Dre,Reissued Albums,04:04,2009,May,Friday
Eminem,Taking My Ball,3uO4rUJSyoyeh16KkVdxHy,Relapse: Refill,7MZzYkbHL9Tk3O6WeD4Z0Z,2009-05-15,44,True,0.69,0.875,C#/Db,-3.189,Major,0.081,0.00517,0.0,0.184,0.552,90.953,4,,Reissued Albums,05:02,2009,May,Friday
Eminem,Dr. West - Skit,6KEO499uUuvv65wAfOltod,Relapse: Refill,7MZzYkbHL9Tk3O6WeD4Z0Z,2009-05-15,36,True,0.494,0.427,E,-11.725,Major,0.36,0.406,8.16e-06,0.606,0.131,99.858,4,,Reissued Albums,01:29,2009,May,Friday
Eminem,Tonya - Skit,1meOg8wHrLsxqD4mwW2YM2,Relapse: Refill,7MZzYkbHL9Tk3O6WeD4Z0Z,2009-05-15,36,True,0.574,0.969,F#/Gb,-4.41,Major,0.332,0.294,0.0,0.458,0.168,78.238,4,,Reissued Albums,00:42,2009,May,Friday
Eminem,Mr. Mathers - Skit,3LLEtMyr9j3evyA9xr8WzL,Relapse: Refill,7MZzYkbHL9Tk3O6WeD4Z0Z,2009-05-15,35,False,0.426,0.691,D,-6.962,Major,0.265,0.179,0.0,0.702,0.472,172.009,3,,Reissued Albums,00:42,2009,May,Friday
Eminem,Steve Berman - Skit,3EJr3SxeW73TN03mJXdCqG,Relapse: Refill,7MZzYkbHL9Tk3O6WeD4Z0Z,2009-05-15,34,True,0.762,0.445,E,-14.079,Minor,0.924,0.587,0.0,0.881,0.755,95.286,1,,Reissued Albums,01:29,2009,May,Friday
Eminem,River (feat. Ed Sheeran),1cS0TgbR263ey9jn0MwD2s,Revival,0U6ldwLBEMkwgfQRY4V6D2,2017-12-15,71,True,0.748,0.749,G#/Ab,-5.916,Minor,0.516,0.142,0.0,0.0713,0.659,90.09,4,Ed Sheeran,Studio Album,03:41,2017,December,Friday
Eminem,In Your Head,5qykEZTHAcplCLrynoLRnN,Revival,0U6ldwLBEMkwgfQRY4V6D2,2017-12-15,52,True,0.647,0.778,C#/Db,-5.257,Major,0.224,0.00164,0.0,0.389,0.252,82.918,4,,Studio Album,03:02,2017,December,Friday
Eminem,Walk On Water (feat. Beyoncé),7CcoUAtUcYhUfBsmtn0ajO,Revival,0U6ldwLBEMkwgfQRY4V6D2,2017-12-15,51,True,0.483,0.439,A,-10.212,Minor,0.238,0.805,0.0,0.637,0.618,81.986,4,Beyoncé,Studio Album,05:03,2017,December,Friday
Eminem,Believe,4iTyf5pLZMOR8YrEZgSopo,Revival,0U6ldwLBEMkwgfQRY4V6D2,2017-12-15,49,True,0.884,0.492,C#/Db,-5.343,Minor,0.112,0.16,0.0,0.359,0.11,130.072,4,,Studio Album,05:15,2017,December,Friday
Eminem,Tragic Endings (feat. Skylar Grey),3xpTHrC1b6dmiLEeM5jO0z,Revival,0U6ldwLBEMkwgfQRY4V6D2,2017-12-15,48,True,0.665,0.769,E,-5.04,Minor,0.249,0.4,0.0,0.709,0.512,80.971,4,Skylar Grey,Studio Album,04:12,2017,December,Friday
Eminem,Remind Me,5uvwJAheJJEkgu88t3Wqf5,Revival,0U6ldwLBEMkwgfQRY4V6D2,2017-12-15,48,True,0.754,0.869,E,-3.843,Major,0.303,0.137,0.0,0.752,0.784,93.77,4,,Studio Album,03:45,2017,December,Friday
